postcode,locality,region,long,lat,territory,island
"9074","Clarks","Otago","170.0897","-45.7542","Clutha District","South Island"
"9076","Wingatui","Otago","170.3894","-45.8904","Dunedin City","South Island"
"9077","Portobello","Otago","170.6419","-45.8414","Dunedin City","South Island"
"9081","Mihiwaka","Otago","170.6412","-45.7734","Dunedin City","South Island"
"9082","Aramoana","Otago","170.6719","-45.7887","Dunedin City","South Island"
"9085","Mount Cargill","Otago","170.5412","-45.7894","Dunedin City","South Island"
"9091","Kuri Bush","Otago","170.2184","-46.0502","Dunedin City","South Island"
"9092","Mosgiel","Otago","170.3416","-45.8778","Dunedin City","South Island"
"9210","Kaitangata","Otago","169.841","-46.2799","Clutha District","South Island"
"9220","Milton","Otago","169.9704","-46.1224","Clutha District","South Island"
"9230","Balclutha","Otago","169.7372","-46.2388","Clutha District","South Island"
"9230","Finegand","Otago","169.7372","-46.2388","Clutha","South Island"
"9231","Balclutha","Otago","169.7761","-46.2489","Clutha","South Island"
"9231","Inch Clutha","Otago","169.7761","-46.2489","Clutha","South Island"
"9231","Stirling","Otago","169.7761","-46.2489","Clutha District","South Island"
"9240","Balclutha","Otago","169.7388","-46.2388","Clutha District","South Island"
"9241","Milton","Otago","169.9577","-46.1225","Clutha District","South Island"
"9242","Clydevale","Otago","169.5278","-46.1006","Clutha District","South Island"
"9271","Glenomaru","Otago","169.6834","-46.3681","Clutha District","South Island"
"9272","Hillend","Otago","169.711","-46.1549","Clutha District","South Island"
"9273","Warepa","Otago","169.5825","-46.2563","Clutha District","South Island"
"9274","Greenfield","Otago","169.5665","-46.1034","Clutha District","South Island"
"9281","Kaitangata","Otago","169.8161","-46.2711","Clutha District","South Island"
"9282","Wangaloa","Otago","169.9177","-46.2844","Clutha District","South Island"
"9291","Milburn","Otago","169.9467","-46.0511","Clutha District","South Island"
"9292","Tokoiti","Otago","169.9725","-46.1673","Clutha District","South Island"
"9300","Fernhill","Otago","168.6879","-45.0379","Queenstown-Lakes","South Island"
"9300","Frankton","Otago","168.6879","-45.0379","Queenstown-Lakes District","South Island"
"9300","Kelvin Heights","Otago","168.6879","-45.0379","Queenstown-Lakes","South Island"
"9300","Queenstown","Otago","168.6879","-45.0379","Queenstown-Lakes","South Island"
"9300","Sunshine Bay","Otago","168.6879","-45.0379","Queenstown-Lakes","South Island"
"9302","Arrowtown","Otago","168.83","-44.9446","Queenstown-Lakes District","South Island"
"9304","Lower Shotover","Otago","168.7928","-45.002","Queenstown-Lakes District","South Island"
"9305","Wanaka","Otago","169.1274","-44.6862","Queenstown-Lakes District","South Island"
"9310","Cromwell","Otago","169.1991","-45.042","Central Otago District","South Island"
"9320","Alexandra","Otago","169.3859","-45.2502","Central Otago","South Island"
"9320","Bridge Hill","Otago","169.3859","-45.2502","Central Otago District","South Island"
"9330","Clyde","Otago","169.3237","-45.1907","Central Otago District","South Island"
"9332","Ranfurly","Otago","170.1027","-45.1272","Central Otago District","South Island"
"9340","Bridge Hill","Otago","169.3928","-45.2562","Central Otago District","South Island"
"9341","Clyde","Otago","169.3169","-45.187","Central Otago District","South Island"
"9342","Cromwell","Otago","169.1977","-45.037","Central Otago District","South Island"
"9343","Wanaka","Otago","169.1392","-44.6943","Queenstown-Lakes District","South Island"
"9344","Albert Town","Otago","169.1886","-44.6826","Queenstown-Lakes District","South Island"
"9345","Lake Hawea","Otago","169.2564","-44.6108","Queenstown-Lakes District","South Island"
"9346","Makarora","Otago","169.2322","-44.2315","Queenstown-Lakes District","South Island"
"9347","Tarras","Otago","169.4117","-44.8376","Central Otago District","South Island"
"9348","Queenstown","Otago","168.6622","-45.0319","Queenstown-Lakes District","South Island"
"9349","Frankton","Otago","168.731","-45.0159","Queenstown-Lakes District","South Island"
"9350","Glenorchy","Otago","168.3841","-44.8498","Queenstown-Lakes District","South Island"
"9351","Arrowtown","Otago","168.833","-44.9388","Queenstown-Lakes District","South Island"
"9352","Omakau","Otago","169.6023","-45.0939","Central Otago District","South Island"
"9353","Ranfurly","Otago","170.0998","-45.1301","Central Otago District","South Island"
"9354","Naseby","Otago","170.1467","-45.0232","Central Otago District","South Island"
"9355","Wedderburn","Otago","170.01","-45.0301","Central Otago District","South Island"
"9356","Mataura","Southland","168.866","-46.1943","Gore District","South Island"
"9371","Upper Shotover","Otago","168.7167","-44.8414","Queenstown-Lakes District","South Island"
"9372","Glenorchy","Otago","168.3693","-44.7968","Queenstown-Lakes District","South Island"
"9376","Matakanui","Otago","169.5416","-45.0071","Central Otago District","South Island"
"9377","Becks","Otago","169.7227","-44.9861","Central Otago District","South Island"
"9381","Glendhu","Otago","168.9844","-44.767","Central Otago District","South Island"
"9382","Makarora Wharf","Otago","168.8713","-44.4032","Queenstown-Lakes District","South Island"
"9383","Lindis Crossing","Otago","169.4594","-44.9205","Queenstown-Lakes District","South Island"
"9384","Gibbston","Otago","169.0655","-45.0464","Central Otago District","South Island"
"9386","Saint Bathans","Otago","169.8647","-44.8322","Central Otago District","South Island"
"9387","Moa Creek","Otago","169.7576","-45.2408","Central Otago District","South Island"
"9391","Clyde","Otago","169.294","-45.192","Central Otago District","South Island"
"9392","Fruitlands","Otago","169.3764","-45.3788","Central Otago District","South Island"
"9393","Chatto Creek","Otago","169.4805","-45.1166","Central Otago District","South Island"
"9395","Gimmerburn","Otago","169.961","-45.1302","Central Otago District","South Island"
"9396","Naseby","Otago","170.1778","-44.9052","Central Otago District","South Island"
"9397","Kokonga","Otago","170.2615","-45.2161","Dunedin City","South Island"
"9398","Paerau","Otago","169.9176","-45.3578","Central Otago District","South Island"
"9400","Ardgowan","Otago","170.9784","-45.0928","Waitaki","South Island"
"9400","Awamoa","Otago","170.9784","-45.0928","Waitaki","South Island"
"9400","Oamaru","Otago","170.9784","-45.0928","Waitaki District","South Island"
"9400","Oamaru Central","Otago","170.9784","-45.0928","Waitaki","South Island"
"9400","Oamaru North","Otago","170.9784","-45.0928","Waitaki","South Island"
"9400","South Hill","Otago","170.9784","-45.0928","Waitaki","South Island"
"9401","Deborah","Otago","170.931","-45.0941","Waitaki","South Island"
"9401","Holmes Hill","Otago","170.931","-45.0941","Waitaki","South Island"
"9401","Waiareka Junction","Otago","170.931","-45.0941","Waitaki District","South Island"
"9401","Weston","Otago","170.931","-45.0941","Waitaki","South Island"
"9401","Whitstone","Otago","170.931","-45.0941","Waitaki","South Island"
"9410","Ben Omar","Otago","170.7353","-45.3318","Waitaki","South Island"
"9410","Birchwood","Otago","170.7353","-45.3318","Waitaki","South Island"
"9410","Hampden","Otago","170.7353","-45.3318","Waitaki District","South Island"
"9410","Hillgrove","Otago","170.7353","-45.3318","Waitaki","South Island"
"9410","Makareao","Otago","170.7353","-45.3318","Waitaki","South Island"
"9410","Waianakarua","Otago","170.7353","-45.3318","Waitaki","South Island"
"9410","Waynes","Otago","170.7353","-45.3318","Waitaki","South Island"
"9412","Berwen","Canterbury","169.8719","-44.4715","Waitaki District","South Island"
"9412","Ohau","Canterbury","169.8719","-44.4715","Waitaki","South Island"
"9412","Omarama","Canterbury","169.8719","-44.4715","Waitaki","South Island"
"9412","Otematata","Canterbury","169.8719","-44.4715","Waitaki","South Island"
"9412","Quailburn","Canterbury","169.8719","-44.4715","Waitaki","South Island"
"9430","Palmerston","Otago","170.7112","-45.4816","Waitaki District","South Island"
"9435","Aviemore","Canterbury","170.334","-44.7296","Waitaki","South Island"
"9435","Hakataramea","Canterbury","170.334","-44.7296","Waitaki","South Island"
"9435","Kurow","Canterbury","170.334","-44.7296","Waitaki","South Island"
"9435","Otiake","Canterbury","170.334","-44.7296","Waitaki","South Island"
"9435","Wharekuri","Canterbury","170.334","-44.7296","Waitaki District","South Island"
"9441","Roxburgh","Otago","169.3153","-45.5409","Central Otago District","South Island"
"9442","Hampden","Otago","170.8172","-45.3238","Waitaki District","South Island"
"9443","Palmerston","Otago","170.7146","-45.4854","Waitaki District","South Island"
"9444","Oamaru","Otago","170.9701","-45.0976","Waitaki District","South Island"
"9445","Duntroon","Otago","170.6817","-44.8538","Waitaki District","South Island"
"9446","Kurow","Canterbury","170.4698","-44.733","Waitaki District","South Island"
"9447","Otematata","Canterbury","170.1929","-44.6063","Waitaki District","South Island"
"9448","Omarama","Canterbury","169.966","-44.4883","Waitaki District","South Island"
"9471","Seacliff","Otago","170.5342","-45.6302","Dunedin City","South Island"
"9472","Waikouaiti","Otago","170.646","-45.552","Dunedin City","South Island"
"9481","Stoneburn","Otago","170.605","-45.4719","Waitaki District","South Island"
"9482","Katiki","Otago","170.7892","-45.4259","Waitaki District","South Island"
"9483","Macraes Flat","Otago","170.4595","-45.3444","Waitaki District","South Island"
"9491","Tokarahi","Canterbury","170.6487","-45.017","Waitaki District","South Island"
"9492","Kauru Hill","Otago","170.7251","-45.1101","Waitaki District","South Island"
"9493","Hilderthorpe","Otago","171.0596","-44.9948","Waitaki District","South Island"
"9494","Island Cliff","Otago","170.7018","-44.9141","Waitaki District","South Island"
"9495","Herbert","Otago","170.795","-45.2071","Waitaki District","South Island"
"9498","Kaingapai","Canterbury","170.5476","-44.6013","Waimate District","South Island"
"9500","Dumbarton","Otago","169.2875","-45.5421","Central Otago","South Island"
"9500","Roxburgh","Otago","169.2875","-45.5421","Central Otago District","South Island"
"9500","Roxburgh East","Otago","169.2875","-45.5421","Central Otago","South Island"
"9510","Waikouaiti","Otago","170.6938","-45.5923","Dunedin City","South Island"
"9522","Tapanui","Otago","169.2597","-45.9434","Clutha District","South Island"
"9532","Gabriels Gully","Otago","169.6862","-45.9189","Clutha","South Island"
"9532","Lawrence","Otago","169.6862","-45.9189","Clutha District","South Island"
"9534","Clinton","Otago","169.379","-46.202","Clutha District","South Island"
"9535","Owaka","Otago","169.6592","-46.4524","Clutha District","South Island"
"9541","Waikouaiti","Otago","170.6701","-45.5958","Dunedin City","South Island"
"9542","Tapanui","Otago","169.2613","-45.9435","Clutha District","South Island"
"9543","Lawrence","Otago","169.6866","-45.9129","Clutha District","South Island"
"9544","Millers Flat","Otago","169.4118","-45.6629","Central Otago District","South Island"
"9546","Owaka","Otago","169.6583","-46.4511","Clutha District","South Island"
"9548","Clinton","Otago","169.3741","-46.2023","Clutha District","South Island"
"9571","Roxburgh Hydro","Otago","169.4062","-45.4504","Central Otago District","South Island"
"9572","Millers Flat","Otago","169.517","-45.6087","Central Otago District","South Island"
"9583","Clinton","Otago","169.2557","-46.312","Clutha District","South Island"
"9584","Clinton","Otago","169.3947","-46.1678","Clutha District","South Island"
"9585","New Haven","Otago","169.704","-46.4584","Clutha District","South Island"
"9586","Puketiro","Otago","169.448","-46.4864","Clutha District","South Island"
"9587","Park Hill","Otago","169.2347","-45.7378","Central Otago District","South Island"
"9588","Raes Junction","Otago","169.475","-45.7799","Central Otago District","South Island"
"9591","Beaumont","Otago","169.6184","-45.7898","Clutha District","South Island"
"9593","Waitahuna","Otago","169.7257","-45.9805","Clutha District","South Island"
"9596","Ngapuna","Otago","170.1501","-45.4417","Dunedin City","South Island"
"9597","Rocklands","Otago","170.0034","-45.5953","Dunedin City","South Island"
"9598","Ngapuna","Otago","170.2682","-45.5065","Waitaki District","South Island"
"9600","Te Anau","Southland","167.7195","-45.4033","Southland District","South Island"
"9610","Otautau","Southland","167.9955","-46.1439","Southland District","South Island"
"9620","Tuatapere","Southland","167.6766","-46.1327","Southland District","South Island"
"9630","Nightcaps","Southland","168.0264","-45.9708","Southland District","South Island"
"9635","Birchwood","Southland","167.9562","-45.9322","Southland","South Island"
"9635","Ohai","Southland","167.9562","-45.9322","Southland District","South Island"
"9640","Te Anau","Southland","167.7164","-45.4152","Southland District","South Island"
"9641","Otautau","Southland","167.9974","-46.1435","Southland District","South Island"
"9642","Tuatapere","Southland","167.6892","-46.1332","Southland District","South Island"
"9643","Manapouri","Southland","167.6092","-45.5661","Southland District","South Island"
"9644","Nightcaps","Southland","168.0321","-45.9702","Southland District","South Island"
"9645","Ohai","Southland","167.9568","-45.9326","Southland District","South Island"
"9672","The Key","Southland","168.0962","-45.3207","Southland District","South Island"
"9679","Te Anau","Southland","167.5133","-45.0353","Southland District","South Island"
"9682","Eastern Bush","Southland","167.7666","-45.9426","Southland District","South Island"
"9683","Fairfax","Southland","168.0818","-46.1885","Southland District","South Island"
"9689","Ngaro","Southland","167.9675","-45.9004","Southland District","South Island"
"9691","Wairoto","Southland","167.1138","-45.8003","Southland District","South Island"
